:ID	number	label	type	quoted	text	:LABEL
H84216D6A6B5242F188489A846211F2FD	(f)	(f) Peer review	subsection	False	(f)Peer reviewThe Secretary shall (1)implement a peer-review process to inform (A)the awarding of demonstration authority under this section and the approval to operate an innovative assessment system for the purposes of subsections (b)(2) and (c) of section 1111, as described in subsection (h); and (B)determinations about whether an innovative assessment system (i)is comparable to the State assessments under section 1111(b)(2)(B)(v), valid, reliable, of high technical quality, and consistent with relevant, nationally recognized professional and technical standards; and (ii)provides an unbiased, rational, and consistent determination of progress toward the goals described under section 1111(c)(4)(A)(i) for all students; (2)ensure that the peer-review team consists of practitioners and experts who are knowledgeable about the innovative assessment system being proposed for all participating students, including (A)individuals with past experience developing systems of assessment innovation that support all students, including English learners, children with disabilities, and disadvantaged students; and (B)individuals with experience implementing innovative assessment and accountability systems; (3)make publicly available the applications submitted under subsection (c) and the peer-review comments and recommendations regarding such applications; (4)make a determination and inform the State regarding approval or disapproval of the application under subsection (c) not later than 90 days after receipt of the complete application; (5)if the Secretary disapproves an application under paragraph (4), offer the State an opportunity to (A)revise and resubmit such application within 60 days of the disapproval determination; and (B)submit additional evidence that the State's application meets the requirements of subsection (c); and (6)make a determination regarding application approval or disapproval of a resubmitted application under paragraph (5) not later than 45 days after receipt of the resubmitted application.	Subsection
HC60D2BD992F94E348FD8288A9577A019	(g)	(g) Extension	subsection	False	(g)ExtensionThe Secretary may extend an authorization of demonstration authority under this section for an additional 2 years if the State educational agency demonstrates with evidence that the State educational agency's innovative assessment system is continuing to meet the requirements of subsection (c), including by demonstrating a plan for, and the capacity to, transition to statewide use of the innovative assessment system by the end of the 2-year extension period.	Subsection
H3212D6729E8B44129A4F2135ADD92741	(h)	(h) Use of innovative assessment system	subsection	False	(h)Use of innovative assessment systemA State may, during the State's approved demonstration authority period or 2-year extension, include results from the innovative assessment systems developed under this section in accountability determinations for each student in the participating local educational agencies instead of, or in addition to, results from the assessment system under section 1111(b)(2) if the State demonstrates that the State has met the requirements under subsection (c). The State shall continue to meet all other requirements of section 1111(c).	Subsection
H9ED692794F72492287674B3F7A36E469	(i)	(i) Withdrawal of authority	subsection	False	(i)Withdrawal of authorityThe Secretary shall withdraw the authorization for demonstration authority provided to a State educational agency under this section and such State shall return to use of the statewide assessment system under section 1111(b)(2) for all local educational agencies in the State if, at any time during a State's approved demonstration authority period or 2-year extension, the State educational agency cannot present to the Secretary evidence that the innovative assessment system developed under this section (1)meets the requirements under subsection (c); (2)includes all students attending schools participating in the innovative assessment system in a State that has demonstration authority, including each of the subgroups of students, as defined under section 1111(c)(2); (3)provides an unbiased, rational, and consistent determination of progress toward the goals described under section 1111(c)(4)(A)(i) for all students, which are comparable to measures of academic achievement under section 1111(c)(4)(B)(i) across the State in which the local educational agencies are located; (4)presents a high-quality plan to transition to full statewide use of the innovative assessment system by the end of the State's approved demonstration authority period or 2-year extension, if the innovative assessment system will initially be administered in a subset of local educational agencies; and (5)demonstrates comparability to the statewide assessments under section 1111(b)(2) in content coverage, difficulty, and quality.	Subsection
H8A4032BDF8234838A04C3F578BBFF649	(j)	(j) Transition	subsection	False	(j)Transition (1)In general (A)Operation of innovative assessment systemIf, after a State's approved demonstration authority period or 2-year extension, the State educational agency has met all the requirements of this section, including having scaled the innovative assessment system up to statewide use, and demonstrated that such system is of high quality, as described in subparagraph (B), the State shall be permitted to operate the innovative assessment system approved under the program of demonstration authority under this section for the purposes of subsections (b)(2) and (c) of section 1111. (B)High qualitySuch system shall be considered of high quality if the Secretary, through the peer-review process described in section 1111(a)(4), determines that (i)the innovative assessment system meets all of the requirements of this section; (ii)the State has examined the effects of the system on other measures of student success, including indicators in the accountability system under section 1111(c)(4)(B); (iii)the innovative assessment system provides coherent and timely information about student achievement based on the challenging State academic standards, including objective measurement of academic achievement, knowledge, and skills that are valid, reliable, and consistent with relevant, nationally-recognized professional and technical standards; (iv)the State has solicited feedback from teachers, principals, other school leaders, and parents about their satisfaction with the innovative assessment system; and (v)the State has demonstrated that the same innovative assessment system was used to measure (I)the achievement of all students that participated in such innovative assessment system; and (II)not less than the percentage of such students overall and in each of the subgroups of students, as defined in section 1111(c)(2), as measured under section 1111(c)(4)(E), as were assessed under the assessment required by section 1111(b)(2). (2)BaselineFor the purposes of the evaluation described in paragraph (1), the baseline year shall be considered the first year that each local educational agency in the State used the innovative assessment system. (3)Waiver authorityA State may request, and the Secretary shall review such request and may grant, a delay of the withdrawal of authority under subsection (i) for the purpose of providing the State with the time necessary to implement the innovative assessment system statewide, if, at the conclusion of the State's approved demonstration authority period and 2-year extension (A)the State has met all of the requirements of this section, except transition to full statewide use of the innovative assessment system; and (B)the State continues to comply with the other requirements of this section, and demonstrates a high-quality plan for transition to statewide use of the innovative assessment system in a reasonable period of time.	Subsection
HB7BCD095B330487EBA70BBDC82CBF07D	(k)	(k) Available funds	subsection	False	(k)Available fundsA State may use funds available under section 1201 to carry out this section.	Subsection
H42AE6371D73B4B20BAC476D4ED6F1D14	(l)	(l) Consortium	subsection	False	(l)ConsortiumA consortium of States may apply to participate in the program of demonstration authority under this section, and the Secretary may provide each State member of such consortium with such authority if each such State member meets all of the requirements of this section. Such consortium shall be subject to the limitation described in subsection (b)(3)(B) during the initial 3 years of the demonstration authority.	Subsection
H4B4EA775232E4D7CA7B9FB27DE59A0F3	(m)	(m) Dissemination of best practices	subsection	False	(m)Dissemination of best practices (1)In generalFollowing the publication of the progress report described in subsection (c), the Director of the Institute of Education Sciences, in consultation with the Secretary, shall collect and disseminate the best practices on the development and implementation of innovative assessment systems that meet the requirements of this section, including best practices regarding the development of (A)summative assessments that (i)meet the requirements of section 1111(b)(2)(B); (ii)are comparable with statewide assessments under section 1111(b)(2); and (iii)include assessment tasks that determine proficiency or mastery of State-approved competencies aligned to challenging State academic standards; (B)effective supports for local educational agencies and school staff to implement innovative assessment systems; (C)effective engagement and support of teachers in developing and scoring assessments and the use of high-quality professional development; (D)effective supports for all students, particularly each of the subgroups of students, as defined in section 1111(c)(2), participating in the innovative assessment system; and (E)standardized and calibrated scoring rubrics, and other strategies, to ensure inter-rater reliability and comparability of determinations of mastery or proficiency across local educational agencies and the State. (2)PublicationThe Secretary shall make the information described in paragraph (1) available on the website of the Department and shall publish an update to the information not less often than once every 3 years.	Subsection
H4DCAA15D7B48488FBBB91EFA85C0C9F0	(a)	(a) Program purposes	subsection	False	(a)Program purposesSection 1301 (20 U.S.C. 6391) is amended to read as follows: 1301.Program purposesThe purposes of this part are as follows: (1)To assist States in supporting high-quality and comprehensive educational programs and services during the school year and, as applicable, during summer or intersession periods, that address the unique educational needs of migratory children. (2)To ensure that migratory children who move among the States are not penalized in any manner by disparities among the States in curriculum, graduation requirements, and challenging State academic standards. (3)To ensure that migratory children receive full and appropriate opportunities to meet the same challenging State academic standards that all children are expected to meet. (4)To help migratory children overcome educational disruption, cultural and language barriers, social isolation, various health-related problems, and other factors that inhibit the ability of such children to succeed in school. (5)To help migratory children benefit from State and local systemic reforms..	Subsection
HC452002B6E8E4A3E860C94B4B16B3612	(b)	(b) State allocations	subsection	False	(b)State allocationsSection 1303 (20 U.S.C. 6393) is amended (1)by redesignating subsections (c) through (e) as subsections (d) through (f), respectively; (2)by striking subsections (a) and (b) and inserting the following: (a)State allocationsExcept as provided in subsection (c), each State (other than the Commonwealth of Puerto Rico) is entitled to receive under this part an amount equal to the product of (1)the sum of (A)the average number of identified eligible migratory children aged 3 through 21 residing in the State, based on data for the preceding 3 years; and (B)the number of identified eligible migratory children, aged 3 through 21, who received services under this part in summer or intersession programs provided by the State during the previous year; multiplied by (2)40 percent of the average per-pupil expenditure in the State, except that the amount determined under this paragraph shall not be less than 32 percent, nor more than 48 percent, of the average per-pupil expenditure in the United States. (b)Hold harmlessNotwithstanding subsection (a), for each of fiscal years 2017 through 2019, no State shall receive less than 90 percent of the States allocation under this section for the preceding fiscal year. (c)Allocation to Puerto Rico (1)In generalFor each fiscal year, the grant that the Commonwealth of Puerto Rico shall be eligible to receive under this part shall be the amount determined by multiplying the number of children who would be counted under subsection (a)(1) if such subsection applied to the Commonwealth of Puerto Rico by the product of (A)the percentage that the average per-pupil expenditure in the Commonwealth of Puerto Rico is of the lowest average per-pupil expenditure of any of the 50 States, subject to paragraphs (2) and (3); and (B)32 percent of the average per-pupil expenditure in the United States. (2)Minimum percentageThe percentage described in paragraph (1)(A) shall not be less than 85 percent. (3)LimitationIf the application of paragraph (2) for any fiscal year would result in any of the 50 States or the District of Columbia receiving less under this part than it received under this part for the preceding fiscal year, then the percentage described in paragraph (1)(A) that is used for the Commonwealth of Puerto Rico for the fiscal year for which the determination is made shall be the greater of the percentage in paragraph (1)(A) for such fiscal year or the percentage used for the preceding fiscal year.; (3)in subsection (d), as redesignated by paragraph (1) (A)in paragraph (1) (i)in subparagraph (A), by striking (A) If, after and inserting the following: (A)Ratable reductionsIf, after; and (ii)in subparagraph (B) (I)by striking (B) If additional and inserting the following: (B)Reallocation.If additional; and (II)by striking purpose and inserting purposes; and (B)in paragraph (2) (i)in subparagraph (A), by striking (A) The Secretary and inserting the following: (A)Further reductionsThe Secretary; and (ii)in subparagraph (B), by striking (B) The Secretary and inserting the following: (B)ReallocationThe Secretary; (4)in subsection (e)(3)(B), as redesignated by paragraph (1), by striking welfare or educational attainment of children and inserting academic achievement of children; (5)in subsection (f), as redesignated by paragraph (1) (A)in the matter preceding paragraph (1), by striking estimated and inserting identified; (B)by striking paragraph (1) and inserting the following: (1)use the most recent information that most accurately reflects the actual number of migratory children;; (C)by redesignating paragraphs (2) through (4) as paragraphs (3) through (5), respectively; (D)by inserting after paragraph (1) the following: (2)develop and implement a procedure for monitoring the accuracy of such information;; (E)in paragraph (4), as redesignated by subparagraph (C) (i)in the matter preceding subparagraph (A), by striking full-time equivalent; and (ii)in subparagraph (A) (I)by striking special needs and inserting unique needs; and (II)by striking special programs provided under this part and inserting effective special programs provided under this part; and (F)in paragraph (5), as redesignated by subparagraph (C), by striking the child whose education has been interrupted and inserting migratory children, including the most at-risk migratory children; and (6)by adding at the end the following: (g)Nonparticipating statesIn the case of a State desiring to receive an allocation under this part for a fiscal year that did not receive an allocation for the previous fiscal year or that has been participating for less than 3 consecutive years, the Secretary shall calculate the States number of identified migratory children aged 3 through 21 for purposes of subsection (a)(1)(A) by using the most recent data available that identifies the migratory children residing in the State until data is available to calculate the 3-year average number of such children in accordance with such subsection..	Subsection
H6844F8BD40A646E2BC3DCDF115713A3B	(a)	(a) State allocations	subsection	False	(a)State allocationsExcept as provided in subsection (c), each State (other than the Commonwealth of Puerto Rico) is entitled to receive under this part an amount equal to the product of (1)the sum of (A)the average number of identified eligible migratory children aged 3 through 21 residing in the State, based on data for the preceding 3 years; and (B)the number of identified eligible migratory children, aged 3 through 21, who received services under this part in summer or intersession programs provided by the State during the previous year; multiplied by (2)40 percent of the average per-pupil expenditure in the State, except that the amount determined under this paragraph shall not be less than 32 percent, nor more than 48 percent, of the average per-pupil expenditure in the United States.	Subsection
HB37A24C3BC114E259B300B5E7AC143CD	(b)	(b) Hold harmless	subsection	False	(b)Hold harmlessNotwithstanding subsection (a), for each of fiscal years 2017 through 2019, no State shall receive less than 90 percent of the States allocation under this section for the preceding fiscal year.	Subsection
H136DAF278E9344448206D7A54A3E7580	(c)	(c) Allocation to Puerto Rico	subsection	False	(c)Allocation to Puerto Rico (1)In generalFor each fiscal year, the grant that the Commonwealth of Puerto Rico shall be eligible to receive under this part shall be the amount determined by multiplying the number of children who would be counted under subsection (a)(1) if such subsection applied to the Commonwealth of Puerto Rico by the product of (A)the percentage that the average per-pupil expenditure in the Commonwealth of Puerto Rico is of the lowest average per-pupil expenditure of any of the 50 States, subject to paragraphs (2) and (3); and (B)32 percent of the average per-pupil expenditure in the United States. (2)Minimum percentageThe percentage described in paragraph (1)(A) shall not be less than 85 percent. (3)LimitationIf the application of paragraph (2) for any fiscal year would result in any of the 50 States or the District of Columbia receiving less under this part than it received under this part for the preceding fiscal year, then the percentage described in paragraph (1)(A) that is used for the Commonwealth of Puerto Rico for the fiscal year for which the determination is made shall be the greater of the percentage in paragraph (1)(A) for such fiscal year or the percentage used for the preceding fiscal year.	Subsection
HB958449594534507944DBC5CC4530B2D	(g)	(g) Nonparticipating states	subsection	False	(g)Nonparticipating statesIn the case of a State desiring to receive an allocation under this part for a fiscal year that did not receive an allocation for the previous fiscal year or that has been participating for less than 3 consecutive years, the Secretary shall calculate the States number of identified migratory children aged 3 through 21 for purposes of subsection (a)(1)(A) by using the most recent data available that identifies the migratory children residing in the State until data is available to calculate the 3-year average number of such children in accordance with such subsection.	Subsection
H6FCBA07A7CBF4A94B4740AE36001C758	(c)	(c) State applications; services	subsection	False	(c)State applications; servicesSection 1304 (20 U.S.C. 6394) is amended (1)in subsection (b) (A)in paragraph (1) (i)in the matter preceding subparagraph (A) (I)by striking special educational needs and inserting unique educational needs; and (II)by inserting and migratory children who have dropped out of school after preschool migratory children; (ii)in subparagraph (B) (I)by striking migrant children and inserting migratory children; and (II)by striking part A or B of title III and inserting part A of title III; and (iii)by striking subparagraph (D) and inserting the following: (D)measurable program objectives and outcomes;; (B)in paragraph (2), by striking challenging State academic content standards and challenging State student academic achievement standards and inserting challenging State academic standards; (C)in paragraph (3), by striking , consistent with procedures the Secretary may require,; (D)in paragraph (5), by inserting and after the semicolon; (E)by striking paragraph (6); (F)by redesignating paragraph (7) as paragraph (6); and (G)in paragraph (6), as redesignated by subparagraph (F), by striking who have parents who do not have a high school diploma and inserting whose parents do not have a high school diploma; (2)in subsection (c) (A)in the matter preceding paragraph (1), by striking , satisfactory to the Secretary,; (B)in paragraph (2), by striking subsections (b) and (c) of section 1120A, and part I and inserting subsections (b) and (c) of section 1118, and part F; (C)in paragraph (3) (i)in the matter preceding subparagraph (A) (I)by striking parent advisory councils and inserting parents of migratory children, including parent advisory councils,; and (II)by striking of 1 school year in duration and inserting not less than 1 school year in duration; and (ii)in subparagraph (A), by striking section 1118 and inserting section 1116; (D)in paragraph (4), by inserting and migratory children who have dropped out of school after preschool migratory children; (E)by redesignating paragraph (7) as paragraph (8); (F)by striking paragraph (6) and inserting the following: (6)such programs and projects will provide for outreach activities for migratory children and their families to inform such children and families of other education, health, nutrition, and social services to help connect them to such services; (7)to the extent feasible, such programs and projects will provide for (A)advocacy and other outreach activities for migratory children and their families, including helping such children and families gain access to other education, health, nutrition, and social services; (B)professional development programs, including mentoring, for teachers and other program personnel; (C)family literacy programs; (D)the integration of information technology into educational and related programs; and (E)programs to facilitate the transition of secondary school students to postsecondary education or employment; and; and (G)in paragraph (8), as redesignated by subparagraph (E), by striking paragraphs (1)(A) and (2)(B)(i) of section 1303(a), through such procedures as the Secretary may require and inserting section 1303(a)(1); (3)by striking subsection (d) and inserting the following: (d)Priority for servicesIn providing services with funds received under this part, each recipient of such funds shall give priority to migratory children who have made a qualifying move within the previous 1-year period and who (1)are failing, or most at risk of failing, to meet the challenging State academic standards; or (2)have dropped out of school.; and (4)in subsection (e)(3), by striking secondary school students and inserting students.	Subsection
H11CB08537B424BC3881EA4726DD90EFB	(d)	(d) Priority for services	subsection	False	(d)Priority for servicesIn providing services with funds received under this part, each recipient of such funds shall give priority to migratory children who have made a qualifying move within the previous 1-year period and who (1)are failing, or most at risk of failing, to meet the challenging State academic standards; or (2)have dropped out of school.	Subsection
HB267CAC9E66C4E6DBFE247B63C2B630F	(d)	(d) Secretarial approval; peer review	subsection	False	(d)Secretarial approval; peer reviewSection 1305 (20 U.S.C. 6395) is amended to read as follows: 1305.Secretarial approval; peer reviewThe Secretary shall approve each State application that meets the requirements of this part, and may review any such application with the assistance and advice of State officials and other officials with relevant expertise..	Subsection
H6ABE0D42C84F47C28AB09ABD0B4A24D2	(e)	(e) Comprehensive needs assessment and service-delivery plan; authorized activities	subsection	False	(e)Comprehensive needs assessment and service-delivery plan; authorized activitiesSection 1306 (20 U.S.C. 6396) is amended (1)in subsection (a)(1) (A)in the matter preceding subparagraph (A), by striking special and inserting unique; (B)in subparagraph (B) (i)in the matter preceding clause (i), by striking section 9302 and inserting section 8302; and (ii)in clause (i), by striking special and inserting unique; (C)in subparagraph (C), by striking challenging State academic content standards and challenging State student academic achievement standards and inserting challenging State academic standards; and (D)in subparagraph (F), by striking part A or B of title III and inserting part A of title III; and (2)in subsection (b) (A)in paragraph (1), by striking shall have the flexibility to and inserting retains the flexibility to; and (B)in paragraph (4), by striking special educational and inserting unique educational.	Subsection
H3D5E8D0D68D6402DA7FEE170AD8E8CC7	(f)	(f) Bypass	subsection	False	(f)BypassSection 1307 (20 U.S.C. 6397) is amended (1)in the matter preceding paragraph (1), by striking nonprofit; and (2)in paragraph (3), by striking welfare or educational attainment and inserting educational achievement.	Subsection
H23EDA4D357174C5F8E9FC2A0F9020891	(g)	(g) Coordination of migrant education activities	subsection	False	(g)Coordination of migrant education activitiesSection 1308 (20 U.S.C. 6398) is amended (1)in subsection (a)(1) (A)by striking nonprofit; (B)by inserting through after including; and (C)by striking students and inserting children; and (2)in subsection (b) (A)in paragraph (1), by striking developing effective methods for; (B)in paragraph (2) (i)in subparagraph (A) (I)in the matter preceding clause (i), by striking The Secretary, in consultation and all that follows through include and inserting the following: The Secretary, in consultation with the States, shall ensure the linkage of migrant student record systems for the purpose of electronically exchanging, among the States, health and educational information regarding all migratory students eligible under this part. The Secretary shall ensure that such linkage occurs in a cost-effective manner, utilizing systems used by the States prior to, or developed after, the date of the enactment of the Every Student Succeeds Act. Such information may include; (II)in clause (ii), by striking required under section 1111(b) and inserting under section 1111(b)(2); and (III)in clause (iii), by striking high standards and inserting the challenging State academic standards; (ii)by redesignating subparagraph (B) as subparagraph (C); (iii)by inserting after subparagraph (A) the following: (B)ConsultationThe Secretary shall maintain ongoing consultation with the States, local educational agencies, and other migratory student service providers on (i)the effectiveness of the system described in subparagraph (A); and (ii)the ongoing improvement of such system.; and (iv)in subparagraph (C), as redesignated by clause (ii) (I)by striking the proposed data elements and inserting any new proposed data elements; and (II)by striking Such publication shall occur not later than 120 days after the date of enactment of the No Child Left Behind Act of 2001.; and (C)by striking paragraph (4).	Subsection
H18D5547131274A3F83F282400BCB88B6	(h)	(h) Definitions	subsection	False	(h)DefinitionsSection 1309 (20 U.S.C. 6399) is amended (1)in paragraph (1)(B), by striking nonprofit; and (2)by striking paragraph (2) and inserting the following: (2)Migratory agricultural workerThe term migratory agricultural worker means an individual who made a qualifying move in the preceding 36 months and, after doing so, engaged in new temporary or seasonal employment or personal subsistence in agriculture, which may be dairy work or the initial processing of raw agricultural products. If an individual did not engage in such new employment soon after a qualifying move, such individual may be considered a migratory agricultural worker if the individual actively sought such new employment and has a recent history of moves for temporary or seasonal agricultural employment. (3)Migratory childThe term migratory child means a child or youth who made a qualifying move in the preceding 36 months (A)as a migratory agricultural worker or a migratory fisher; or (B)with, or to join, a parent or spouse who is a migratory agricultural worker or a migratory fisher. (4)Migratory fisherThe term migratory fisher means an individual who made a qualifying move in the preceding 36 months and, after doing so, engaged in new temporary or seasonal employment or personal subsistence in fishing. If the individual did not engage in such new employment soon after the move, the individual may be considered a migratory fisher if the individual actively sought such new employment and has a recent history of moves for temporary or seasonal fishing employment. (5)Qualifying moveThe term qualifying move means a move due to economic necessity (A)from one residence to another residence; and (B)from one school district to another school district, except (i)in the case of a State that is comprised of a single school district, wherein a qualifying move is from one administrative area to another within such district; or (ii)in the case of a school district of more than 15,000 square miles, wherein a qualifying move is a distance of 20 miles or more to a temporary residence..	Subsection
HDE24EC9E2A9D4F8EAFDF20554A3FB48C	(a)	(a) In General	subsection	False	(a)In GeneralFunds provided	Subsection
H832F028AFEAB41DA90FA1B06560C61BC	(b)	(b) Contracts and grants	subsection	False	(b)Contracts and grantsA local educational agency may use a subgrant received under this subpart to carry out the activities described under paragraphs (1) through (7) of subsection (a) directly or through subgrants, contracts, or cooperative agreements.	Subsection
H0D45A99367554B58A5456DD4972E11DF	(a)	(a) Reorganization	subsection	False	(a)ReorganizationTitle I (20 U.S.C. 6571 et seq.), as amended by this title, is further amended (1)by striking parts E through H; (2)by redesignating part I as part F; (3)by striking sections 1907 and 1908; (4)by redesignating sections 1901 through 1903 as sections 1601 through 1603, respectively; and (5)by redesignating sections 1905 and 1906 as sections 1604 and 1605, respectively.	Subsection
HF5DFF0A138594046985E95B95FBB1C41	(b)	(b) In general	subsection	False	(b)In generalTitle I (20 U.S.C. 6571 et seq.), as amended by this title, is further amended by inserting after section 1432 the following: EFlexibility for equitable per-pupil funding 1501.Flexibility for equitable per-pupil funding (a)PurposeThe purpose of the program under this section is to provide local educational agencies with flexibility to consolidate eligible Federal funds and State and local education funding in order to create a single school funding system based on weighted per-pupil allocations for low-income and otherwise disadvantaged students. (b)Authority (1)In generalThe Secretary is authorized to enter into local flexibility demonstration agreements (A)for not more than 3 years with local educational agencies that are selected under subsection (c) and submit proposed agreements that meet the requirements of subsection (d); and (B)under which such agencies may consolidate and use funds in accordance with subsection (d) in order to develop and implement a school funding system based on weighted per-pupil allocations for low-income and otherwise disadvantaged students. (2)FlexibilityExcept as described in subsection (d)(1)(I), the Secretary is authorized to waive, for local educational agencies entering into agreements under this section, any provision of this Act that would otherwise prevent such agency from using eligible Federal funds as part of such agreement. (c)Selection of local educational agencies (1)In generalThe Secretary may enter into local flexibility demonstration agreements with not more than 50 local educational agencies with an approved application under subsection (d). (2)SelectionEach local educational agency shall be selected based on such agency (A)submitting a proposed local flexibility demonstration agreement under subsection (d); (B)demonstrating that the agreement meets the requirements of such subsection; and (C)agreeing to meet the continued demonstration requirements under subsection (e). (3)ExpansionBeginning with the 20192020 academic year, the Secretary may extend funding flexibility authorized under this section to any local educational agency that submits and has approved an application under subsection (d), as long as a significant majority of the demonstration agreements with local educational agencies described in paragraph (1) meet the requirements of subsection (d)(2) and subsection (e)(1) as of the end of the 20182019 academic year. (d)Required terms of local flexibility demonstration agreement (1)ApplicationEach local educational agency that desires to participate in the program under this section shall submit, at such time and in such form as the Secretary may prescribe, an application to enter into a local flexibility demonstration agreement with the Secretary in order to develop and implement a school funding system based on weighted per-pupil allocations that meets the requirements of this section. The application shall include (A)a description of the school funding system based on weighted per-pupil allocations, including (i)the weights used to allocate funds within such system; (ii)the local educational agencys legal authority to use State and local education funds consistent with this section; (iii)how such system will meet the requirements of paragraph (2); and (iv)how such system will support the academic achievement of students, including low-income students, the lowest-achieving students, English learners, and children with disabilities; (B)a list of funding sources, including eligible Federal funds, the local educational agency will include in such system; (C)a description of the amount and percentage of total local educational agency funding, including State and local education funds and eligible Federal funds, that will be allocated through such system; (D)the per-pupil expenditures (which shall include actual personnel expenditures, including staff salary differentials for years of employment, and actual nonpersonnel expenditures) of State and local education funds for each school served by the agency for the preceding fiscal year; (E)the per-pupil amount of eligible Federal funds each school served by the agency received in the preceding fiscal year, disaggregated by the programs supported by the eligible Federal funds; (F)a description of how such system will ensure that any eligible Federal funds allocated through the system will meet the purposes of each Federal program supported by such funds, including serving students from low-income families, English learners, migratory children, and children who are neglected, delinquent, or at risk, as applicable; (G)an assurance that the local educational agency developed and will implement the local flexibility demonstration agreement in consultation with teachers, principals, other school leaders (including charter school leaders in a local educational agency that has charter schools), administrators of Federal programs impacted by the agreement, parents, community leaders, and other relevant stakeholders; (H)an assurance that the local educational agency will use fiscal control and sound accounting procedures that ensure proper disbursement of, and accounting for, eligible Federal funds consolidated and used under such system; (I)an assurance that the local educational agency will continue to meet the requirements of sections 1117, 1118, and 8501; and (J)an assurance that the local educational agency will meet the requirements of all applicable Federal civil rights laws in carrying out the agreement and in consolidating and using funds under the agreement. (2)Requirements of the system (A)In generalA local educational agencys school funding system based on weighted per-pupil allocations shall (i)except as allowed under clause (iv), allocate a significant portion of funds, including State and local education funds and eligible Federal funds, to the school level based on the number of students in a school and a formula developed by the agency under this section that determines per-pupil weighted amounts; (ii)use weights or allocation amounts that allocate substantially more funding to English learners, students from low-income families, and students with any other characteristics associated with educational disadvantage chosen by the local educational agency, than to other students; (iii)ensure that each high-poverty school receives, in the first year of the demonstration agreement (I)more per-pupil funding, including from Federal, State, and local sources, for low-income students than such funding received for low-income students in the year prior to entering into a demonstration agreement under this section; and (II)at least as much per-pupil funding, including from Federal, State, and local sources, for English learners as such funding received for English learners in the year prior to entering into a demonstration agreement under this section; (iv)be used to allocate to schools a significant percentage, which shall be a percentage agreed upon during the application process, of all the local educational agencys State and local education funds and eligible Federal funds; and (v)include all school-level actual personnel expenditures for instructional staff (including staff salary differentials for years of employment) and actual nonpersonnel expenditures in the calculation of the local educational agency's State and local education funds and eligible Federal funds to be allocated under clause (i). (B)PercentageIn establishing the percentage described in subparagraph (A)(iv) for the system, the local educational agency shall demonstrate that the percentage (i)under such subparagraph is sufficient to carry out the purposes of the demonstration agreement under this section and to meet each of the requirements of this subsection; and (ii)of State and local education funds and eligible Federal funds that are not allocated through the local educational agencys school funding system based on weighted per-pupil allocations, does not undermine or conflict with the requirements of the demonstration agreement under this section. (C)ExpendituresAfter allocating funds through the system, the local educational agency shall charge schools for the per-pupil expenditures of State and local education funds and eligible Federal funds, including actual personnel expenditures (including staff salary differentials for years of employment) for instructional staff and actual nonpersonnel expenditures. (e)Continued demonstrationEach local educational agency with an approved application under subsection (d) shall annually (1)demonstrate to the Secretary that, as compared to the previous year, no high-poverty school served by the agency received (A)less per-pupil funding, including from Federal, State, and local sources, for low-income students; or (B)less per-pupil funding, including from Federal, State, and local sources, for English learners; (2)make public and report to the Secretary the per-pupil expenditures (including actual personnel expenditures that include staff salary differentials for years of employment, and actual non-personnel expenditures) of State and local education funds and eligible Federal funds for each school served by the agency, disaggregated by each quartile of students attending the school based on student level of poverty and by each major racial or ethnic group in the school, for the preceding fiscal year; (3)make public the total number of students enrolled in each school served by the agency and the number of students enrolled in each such school disaggregated by each of the subgroups of students, as defined in section 1111(c)(2); and (4)notwithstanding paragraph (1), (2), or (3), ensure that any information to be reported or made public under this subsection is only reported or made public if such information does not reveal personally identifiable information. (f)Limitations on administrative expendituresEach local educational agency that has entered into a local flexibility demonstration agreement with the Secretary under this section may use, for administrative purposes, an amount of eligible Federal funds that is not more than the percentage of funds allowed for such purposes under any of the following: (1)This title. (2)Title II. (3)Title III. (4)Part A of title IV. (5)Part B of title V. (g)Peer reviewThe Secretary may establish a peer-review process to assist in the review of a proposed local flexibility demonstration agreement. (h)NoncomplianceThe Secretary may, after providing notice and an opportunity for a hearing (including the opportunity to provide supporting evidence as provided for in subsection (i)), terminate a local flexibility demonstration agreement under this section if there is evidence that the local educational agency has failed to comply with the terms of the agreement and the requirements under subsections (d) and (e). (i)EvidenceIf a local educational agency believes that the Secretarys determination under subsection (h) is in error for statistical or other substantive reasons, the local educational agency may provide supporting evidence to the Secretary, and the Secretary shall consider that evidence before making a final determination. (j)Program evaluationFrom the amount reserved for evaluation activities under section 8601, the Secretary, acting through the Director of the Institute of Education Sciences, shall, in consultation with the relevant program office at the Department, evaluate (1)the implementation of the local flexibility demonstration agreements under this section; and (2)the impact of such agreements on improving the equitable distribution of State and local funding and increasing student achievement. (k)Renewal of local flexibility demonstration agreementThe Secretary may renew for additional 3-year terms a local flexibility demonstration agreement under this section if (1)the local educational agency has met the requirements under subsections (d)(2) and (e) and agrees to, and has a high likelihood of, continuing to meet such requirements; and (2)the Secretary determines that renewing the local flexibility demonstration agreement is in the interest of students served under this title and title III. (l)DefinitionsIn this section: (1)Eligible federal fundsThe term eligible Federal funds means funds received by a local educational agency under (A)this title; (B)title II; (C)title III; (D)part A of title IV; and (E)part B of title V. (2)High-poverty schoolThe term high-poverty school means a school that is in the highest 2 quartiles of schools served by a local educational agency, based on the percentage of enrolled students from low-income families..	Subsection
